
步骤0	当前分析栈:voidmain(){A}#	余留符号串：voidmain(){intsum=0,a=5,b=4,c,a;for(inti=1;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:#
步骤94	当前分析栈:T'@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1iac#
步骤95	当前分析栈:@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1iac#
步骤96	当前分析栈:L'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1iac#
步骤97	当前分析栈:@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1iac#
步骤98	当前分析栈:@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1iac#
步骤99	当前分析栈:Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤100	当前分析栈:;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤101	当前分析栈:G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤102	当前分析栈:FDF@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤103	当前分析栈:@ASS_FidDF@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤104	当前分析栈:idDF@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤105	当前分析栈:DF@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤106	当前分析栈:@COMPARE_OP<F@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤107	当前分析栈:<F@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：<11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:<iac#
步骤108	当前分析栈:F@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:<iac#
步骤109	当前分析栈:@ASS_Fnum@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:<iac#
步骤110	当前分析栈:num@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：11;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:11<iac#
步骤111	当前分析栈:@COMPARE@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:11<iac#
步骤112	当前分析栈:@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:T1ac#
步骤113	当前分析栈:;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤114	当前分析栈:Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤115	当前分析栈:@ASS_QidO){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:ac#
步骤116	当前分析栈:idO){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤117	当前分析栈:O){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤118	当前分析栈:@SINGLE_OP++){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤119	当前分析栈:++){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：++){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤120	当前分析栈:){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：){sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤121	当前分析栈:{A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：{sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤122	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤123	当前分析栈:CA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤124	当前分析栈:XBRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤125	当前分析栈:BRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤126	当前分析栈:RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤127	当前分析栈:@ASS_Rid=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤128	当前分析栈:id=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤129	当前分析栈:=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：=sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤130	当前分析栈:L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤131	当前分析栈:TL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤132	当前分析栈:FT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤133	当前分析栈:@ASS_FidT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumiac#
步骤134	当前分析栈:idT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：sum+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤135	当前分析栈:T'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤136	当前分析栈:@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤137	当前分析栈:L'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤138	当前分析栈:+L@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤139	当前分析栈:L@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤140	当前分析栈:TL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤141	当前分析栈:FT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤142	当前分析栈:@ASS_FidT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:sumsumiac#
步骤143	当前分析栈:idT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：i;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤144	当前分析栈:T'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤145	当前分析栈:@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤146	当前分析栈:L'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤147	当前分析栈:@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤148	当前分析栈:@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤149	当前分析栈:@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:isumsumiac#
步骤150	当前分析栈:@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:T2sumiac#
步骤151	当前分析栈:;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤152	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤153	当前分析栈:CA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤154	当前分析栈:XBRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤155	当前分析栈:BRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤156	当前分析栈:for(YZ;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：for(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤157	当前分析栈:(YZ;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：(intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤158	当前分析栈:YZ;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤159	当前分析栈:intZ;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：intj=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤160	当前分析栈:Z;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：j=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤161	当前分析栈:UZ';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：j=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤162	当前分析栈:@ASS_UidU'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：j=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤163	当前分析栈:idU'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：j=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤164	当前分析栈:U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤165	当前分析栈:=L@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：=1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤166	当前分析栈:L@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤167	当前分析栈:TL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤168	当前分析栈:FT'@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤169	当前分析栈:@ASS_FnumT'@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:jiac#
步骤170	当前分析栈:numT'@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：1;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤171	当前分析栈:T'@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤172	当前分析栈:@DIV_MULL'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤173	当前分析栈:L'@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤174	当前分析栈:@ADD_SUB@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤175	当前分析栈:@EQ_U'Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:1jiac#
步骤176	当前分析栈:Z';G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤177	当前分析栈:;G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
步骤178	当前分析栈:G@FOR_FJ;Q){A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：j<11;j++){a=(1+2)*3;}}if(a>b){c=0;if(a>c){c=0;}else{c=1;}}else{c=1;}}#	语义栈:iac#
